"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","mid_ma","ext"
"142142",210111,"col","Heshan",109.321114,23.695278,"Penglaitan Section, Bed 6",NA,"",1,"Wuchiapingian","",259.9,254.17,72445,"gp_mid",108.78,-18.88,"611",257.035,1
"142143",210112,"col","Heshan",109.321114,23.695278,"Penglaitan Section, Bed 10a",NA,"",1,"Wuchiapingian","",259.9,254.17,72445,"gp_mid",108.78,-18.88,"611",257.035,1
"142144",210113,"col","Heshan",109.321114,23.695278,"Penglaitan Section, Bed 11",NA,"",2,"Wuchiapingian","",259.9,254.17,72445,"gp_mid",108.78,-18.88,"611",257.035,1
"142145",210114,"col","Heshan",109.321114,23.695278,"Penglaitan Section, Bed 13a",NA,"",3,"Wuchiapingian","",259.9,254.17,72445,"gp_mid",108.78,-18.88,"611",257.035,1
"142146",210115,"col","Heshan",109.321114,23.695278,"Penglaitan Section, Bed 13b",NA,"",1,"Wuchiapingian","",259.9,254.17,72445,"gp_mid",108.78,-18.88,"611",257.035,1
"142159",210128,"col","Heshan",109.321114,23.695278,"Penglaitan Section, Bed 10b",NA,"",1,"Wuchiapingian","",259.9,254.17,72445,"gp_mid",108.78,-18.88,"611",257.035,1
"143082",211582,"col","Heshan",109.319,23.693001,"Sample PLTS1-1, Penglaitan",NA,"",2,"Wuchiapingian","",259.9,254.17,73130,"gp_mid",108.78,-18.88,"611",257.035,1
"143083",211583,"col","Heshan",109.319,23.693001,"Sample PLTS1-2, Penglaitan",NA,"",2,"Wuchiapingian","",259.9,254.17,73130,"gp_mid",108.78,-18.88,"611",257.035,1
"143084",211584,"col","Heshan",109.319,23.693001,"Sample PLTS1-3, Penglaitan",NA,"",2,"Wuchiapingian","",259.9,254.17,73130,"gp_mid",108.78,-18.88,"611",257.035,1
"143085",211585,"col","Heshan",109.319,23.693001,"Sample PLTS2, Penglaitan",NA,"",1,"Wuchiapingian","",259.9,254.17,73130,"gp_mid",108.78,-18.88,"611",257.035,1
"143086",211586,"col","Heshan",109.319,23.693001,"Sample LPD103, Penglaitan",NA,"",2,"Wuchiapingian","",259.9,254.17,73130,"gp_mid",108.78,-18.88,"611",257.035,1
"143087",211587,"col","Heshan",109.319,23.693001,"Sample LPD98, Penglaitan",NA,"",1,"Wuchiapingian","",259.9,254.17,73130,"gp_mid",108.78,-18.88,"611",257.035,1
"143088",211588,"col","Heshan",109.319,23.693001,"Sample LPD95, Penglaitan",NA,"",1,"Wuchiapingian","",259.9,254.17,73130,"gp_mid",108.78,-18.88,"611",257.035,1
"143089",211589,"col","Heshan",109.319,23.693001,"Sample LPD93, Penglaitan",NA,"",2,"Wuchiapingian","",259.9,254.17,73130,"gp_mid",108.78,-18.88,"611",257.035,1
"144213",213211,"col","Greville",173.791107,-40.897499,"Otarawao Bay, D'Urville Island",NA,"",5,"Wuchiapingian","",259.9,254.17,73613,"gp_mid",-154.32,-87.81,"806",257.035,1
"144358",213520,"col","Greville",173.953613,-40.69611,"Cape Stephens, D'Urville Island",NA,"",1,"Wuchiapingian","",259.9,254.17,73731,"gp_mid",-154.46,-87.57,"806",257.035,1
